family,global_index,case_key,slice_index,risk_score,source_dice,tent1_dice,delta_dice,state,harmful,beneficial,source_tp,source_fp,source_fn,tent_tp,tent_fp,tent_fn
SegFormer_B0,472,Case11,13,0.7110827966112988,0.7710368736211787,0.8738910538098001,0.10285418018862147,BENEFIT,0,1,4893,1998,908,5270,990,531
SegFormer_B0,473,Case11,14,0.7064698661856065,0.8291470785762256,0.7969829498637256,-0.03216412871249996,HARM,1,0,6173,1666,878,6287,2439,764
SegFormer_B0,474,Case11,15,0.6703188545466262,0.8667356000243294,0.8511901364233119,-0.015545463601017495,NEUTRAL,0,0,7125,1523,668,7456,2270,337
SegFormer_B0,475,Case11,16,0.7676023708964638,0.8910984291345532,0.911153779019026,0.020055349884472884,BENEFIT,0,1,7573,1120,731,7830,1053,474
SegFormer_B0,476,Case11,17,0.383146073182614,0.9592112213158049,0.962548779777506,0.003337558461701029,NEUTRAL,0,0,8172,231,464,8263,270,373
SegFormer_B0,477,Case11,18,0.3769589641989287,0.936227367968624,0.9441346772464079,0.007907309277783825,NEUTRAL,0,0,8713,556,631,8805,503,539
SegFormer_B0,478,Case11,19,0.5179873419322772,0.9313834519572953,0.9410991898401576,0.009715737882862285,NEUTRAL,0,0,8375,398,836,8596,461,615
SegFormer_B0,479,Case11,20,0.5483508170256463,0.8993189377540785,0.9003189792663477,0.0010000415122692896,NEUTRAL,0,0,8517,1118,789,9032,1726,274
SegFormer_B0,480,Case11,21,0.7672347110553185,0.8604466132710974,0.9352609085632881,0.07481429529219075,BENEFIT,0,1,8111,970,1661,8863,318,909
SegFormer_B0,481,Case11,22,0.279120065316911,0.9295872757880072,0.887330528284245,-0.04225674750376218,HARM,1,0,8007,21,1192,7592,321,1607
SegFormer_B0,482,Case11,23,0.4332135409003131,0.9468878229208808,0.9452899575671853,-0.001597865353695549,NEUTRAL,0,0,8192,66,853,8354,276,691
SegFormer_B0,483,Case11,24,0.4823481657665467,0.8420910259011294,0.8616260593220338,0.019535033420904457,NEUTRAL,0,0,6226,0,2335,6507,36,2054
SegFormer_B0,484,Case11,25,0.5492731504799501,0.9262389000286451,0.8677113153533222,-0.05852758467532282,HARM,1,0,6467,441,589,5759,459,1297
SegFormer_B0,485,Case11,26,0.7593812684926441,0.45554445554445555,0.21939410706875087,-0.23615034847570468,HARM,1,0,1824,10,4350,793,262,5381
SegFormer_B0,486,Case11,27,0.4433693844500485,0.8219667373590802,0.8925047239134999,0.07053798655441967,BENEFIT,0,1,3682,30,1565,4251,28,996
SegFormer_B0,487,Case11,28,0.4665908818378016,0.9377799900447984,0.9278053465663518,-0.009974643478446565,NEUTRAL,0,0,2826,175,200,2898,323,128
SegFormer_B0,488,Case11,29,0.6527701488033422,0.8605108055009824,0.8770750157596133,0.016564210258630974,NEUTRAL,0,0,1971,54,585,2087,116,469
SegFormer_B0,489,Case11,30,0.5567003669967658,0.895017793594306,0.9115468409586057,0.01652904736429972,NEUTRAL,0,0,1006,97,139,1046,104,99
SegFormer_B0,490,Case11,31,0.7702914313843926,0.7049180327868853,0.7301587301587301,0.025240697371844867,BENEFIT,0,1,344,0,288,368,8,264
SegFormer_B0,491,Case11,32,0.6033940171125602,0.0,0.0,0.0,NEUTRAL,0,0,0,144,0,0,632,0
SegFormer_B0,492,Case11,33,0.6894617857653401,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,260,0
SegFormer_B0,493,Case11,34,0.7278777265396073,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,146,0
SegFormer_B0,494,Case11,35,0.7484677155679506,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,82,0
SegFormer_B0,495,Case11,36,0.2168237401984685,0.0,0.0,0.0,NEUTRAL,0,0,0,119,0,0,603,0
SegFormer_B0,496,Case11,37,0.1451930167848242,0.0,0.0,0.0,NEUTRAL,0,0,0,64,0,0,639,0
SegFormer_B0,497,Case11,38,0.7358551738344025,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,184,0
SegFormer_B0,498,Case11,39,0.6978006971824348,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,10765,0
SegFormer_B0,499,Case11,40,0.3174113432782284,0.0,0.0,0.0,NEUTRAL,0,0,0,140,0,0,1502,0
SegFormer_B0,500,Case11,41,0.1223586780398351,0.0,0.0,0.0,NEUTRAL,0,0,0,110,0,0,1634,0
SegFormer_B0,501,Case11,42,0.26411569327078,0.0,0.0,0.0,NEUTRAL,0,0,0,627,0,0,415,0
SegFormer_B0,502,Case11,43,0.1237582906914205,0.0,0.0,0.0,NEUTRAL,0,0,0,229,0,0,3738,0
SegFormer_B0,503,Case11,44,0.6865708449664862,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,56,0
SegFormer_B0,504,Case12,0,0.7167629689896434,1.0,1.0,0.0,NEUTRAL,0,0,0,0,0,0,0,0
SegFormer_B0,505,Case12,1,0.7389732808554604,1.0,1.0,0.0,NEUTRAL,0,0,0,0,0,0,0,0
SegFormer_B0,506,Case12,2,0.761738923673524,1.0,1.0,0.0,NEUTRAL,0,0,0,0,0,0,0,0
SegFormer_B0,507,Case12,3,0.7751181121133267,1.0,1.0,0.0,NEUTRAL,0,0,0,0,0,0,0,0
SegFormer_B0,508,Case12,4,0.6896909475057117,1.0,1.0,0.0,NEUTRAL,0,0,0,0,0,0,0,0
SegFormer_B0,509,Case12,5,0.7428518123579575,0.0,0.0,0.0,NEUTRAL,0,0,0,0,1601,0,0,1601
SegFormer_B0,510,Case12,6,0.7332625690712938,0.0,0.0,0.0,NEUTRAL,0,0,0,0,1742,0,0,1742
SegFormer_B0,511,Case12,7,0.744996998475933,0.0,0.0,0.0,NEUTRAL,0,0,0,0,2851,0,0,2851
SegFormer_B0,512,Case12,8,0.7115759127323087,0.0,0.2688638334778838,0.2688638334778838,BENEFIT,0,1,0,0,2994,465,0,2529
SegFormer_B0,513,Case12,9,0.3554618571669192,0.3874866690366157,0.46679060334629036,0.07930393430967464,BENEFIT,0,1,1090,0,3446,1381,0,3155
SegFormer_B0,514,Case12,10,0.7163409736706098,0.0,0.02179944510503369,0.02179944510503369,BENEFIT,0,1,0,0,4991,55,0,4936
SegFormer_B0,515,Case12,11,0.1448601554360536,0.06626506024096386,0.0,-0.06626506024096386,HARM,1,0,209,0,5890,0,0,6099
SegFormer_B0,516,Case12,12,0.2343540810412298,0.22113022113022113,0.1246381228096907,-0.09649209832053043,HARM,1,0,765,0,5389,409,0,5745
SegFormer_B0,517,Case12,13,0.2970428823786437,0.16449971735443752,0.44153369849964275,0.2770339811452052,BENEFIT,0,1,582,0,5912,1854,50,4640
SegFormer_B0,518,Case12,14,0.4016408505423902,0.5072479805245104,0.828175207170641,0.3209272266461306,BENEFIT,0,1,2292,0,4453,4897,184,1848
SegFormer_B0,519,Case12,15,0.3834318347733608,0.6346278018632967,0.8198054536756498,0.18517765181235313,BENEFIT,0,1,3440,0,3961,5141,0,2260
SegFormer_B0,520,Case12,16,0.299519936226594,0.5946215139442231,0.8246758609298869,0.23005434698566374,BENEFIT,0,1,2985,0,4070,4993,61,2062
SegFormer_B0,521,Case12,17,0.6589036280820676,0.0,0.23594578668238067,0.23594578668238067,BENEFIT,0,1,0,0,7484,1001,0,6483
SegFormer_B0,522,Case12,18,0.6262307205932349,0.0,0.0,0.0,NEUTRAL,0,0,0,0,7066,0,0,7066
SegFormer_B0,523,Case12,19,0.6179090847595495,0.0,0.0,0.0,NEUTRAL,0,0,0,0,7021,0,0,7021
SegFormer_B0,524,Case12,20,0.6113816957792434,0.0,0.017733694018635407,0.017733694018635407,NEUTRAL,0,0,0,0,6595,59,0,6536
SegFormer_B0,525,Case12,21,0.6444081319694556,0.0,0.0,0.0,NEUTRAL,0,0,0,0,5608,0,0,5608
SegFormer_B0,526,Case12,22,0.6055810087074586,0.0,0.0,0.0,NEUTRAL,0,0,0,0,4931,0,0,4931
SegFormer_B0,527,Case12,23,0.6398717908034357,0.0,0.0,0.0,NEUTRAL,0,0,0,0,1889,0,0,1889
SegFormer_B0,528,Case12,24,0.4912390123655542,0.7607536437966583,0.7730185497470489,0.012264905950390537,NEUTRAL,0,0,1070,7,666,1146,83,590
SegFormer_B0,529,Case12,25,0.4097894474774351,0.6352040816326531,0.5967637540453075,-0.03844032758734561,HARM,1,0,498,20,552,461,34,589
SegFormer_B0,530,Case12,26,0.3971986512948534,0.6859574468085107,0.6936026936026936,0.0076452467941828806,NEUTRAL,0,0,403,49,320,412,53,311
SegFormer_B0,531,Case12,27,0.695861878409253,1.0,1.0,0.0,NEUTRAL,0,0,0,0,0,0,0,0
SegFormer_B0,532,Case12,28,0.68079229793469,1.0,1.0,0.0,NEUTRAL,0,0,0,0,0,0,0,0
SegFormer_B0,533,Case12,29,0.7083802645895252,1.0,1.0,0.0,NEUTRAL,0,0,0,0,0,0,0,0
SegFormer_B0,534,Case12,30,0.7197629964283198,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,74,0
SegFormer_B0,535,Case12,31,0.6936245384729409,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,270,0
SegFormer_B0,536,Case12,32,0.7013305182103049,1.0,1.0,0.0,NEUTRAL,0,0,0,0,0,0,0,0
SegFormer_B0,537,Case12,33,0.686996991728465,1.0,1.0,0.0,NEUTRAL,0,0,0,0,0,0,0,0
SegFormer_B0,538,Case12,34,0.7128422268040447,1.0,1.0,0.0,NEUTRAL,0,0,0,0,0,0,0,0
SegFormer_B0,539,Case12,35,0.681961997401592,1.0,1.0,0.0,NEUTRAL,0,0,0,0,0,0,0,0
SegFormer_B0,540,Case12,36,0.7238114820414069,1.0,1.0,0.0,NEUTRAL,0,0,0,0,0,0,0,0
SegFormer_B0,541,Case12,37,0.7394550245054337,1.0,1.0,0.0,NEUTRAL,0,0,0,0,0,0,0,0
SegFormer_B0,542,Case12,38,0.7323072484578462,1.0,1.0,0.0,NEUTRAL,0,0,0,0,0,0,0,0
SegFormer_B0,543,Case12,39,0.7670124659522183,1.0,1.0,0.0,NEUTRAL,0,0,0,0,0,0,0,0
SegFormer_B0,544,Case12,40,0.7631477939242297,1.0,1.0,0.0,NEUTRAL,0,0,0,0,0,0,0,0
SegFormer_B0,545,Case12,41,0.7473324569500941,0.0,0.0,0.0,NEUTRAL,0,0,0,956,0,0,824,0
SegFormer_B0,546,Case12,42,0.4926825853538252,0.0,0.0,0.0,NEUTRAL,0,0,0,587,0,0,490,0
SegFormer_B0,547,Case12,43,0.6339808543946809,1.0,1.0,0.0,NEUTRAL,0,0,0,0,0,0,0,0
SegFormer_B0,548,Case12,44,0.62623100352421,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,68,0
SegFormer_B0,549,Case12,45,0.5965422964096814,1.0,1.0,0.0,NEUTRAL,0,0,0,0,0,0,0,0
SegFormer_B0,550,Case13,0,0.238972418192862,0.5513712648383136,0.6029185867895546,0.05154732195124101,BENEFIT,0,1,1347,1,2191,1570,100,1968
SegFormer_B0,551,Case13,1,0.3682049762641552,0.7330331832582958,0.7586429725363489,0.02560978927805313,BENEFIT,0,1,2198,161,1440,2348,204,1290
SegFormer_B0,552,Case13,2,0.231124841930048,0.7437337351047801,0.8451810926949048,0.10144735759012469,BENEFIT,0,1,2715,0,1871,3442,117,1144
SegFormer_B0,553,Case13,3,0.4818356360931857,0.7424444444444445,0.9197122861586314,0.17726784171418697,BENEFIT,0,1,3341,139,2179,4731,37,789
SegFormer_B0,554,Case13,4,0.3162389856472727,0.930708941930887,0.9176053215077605,-0.013103620423126516,NEUTRAL,0,0,5225,149,629,5173,248,681
SegFormer_B0,555,Case13,5,0.2939074369835528,0.9488838798807533,0.9263698630136986,-0.022514016867054676,HARM,1,0,6525,443,260,6492,739,293
SegFormer_B0,556,Case13,6,0.465809572534058,0.9549344744584113,0.9420588040087609,-0.012875670449650434,NEUTRAL,0,0,7141,471,203,7097,626,247
SegFormer_B0,557,Case13,7,0.3121159169361456,0.9619047619047619,0.9299678628816282,-0.03193689902313368,HARM,1,0,7272,493,83,6945,636,410
SegFormer_B0,558,Case13,8,0.2764397367569156,0.944242344070375,0.8963935261883522,-0.047848817882022776,HARM,1,0,7138,608,235,7034,1287,339
SegFormer_B0,559,Case13,9,0.3072189556996342,0.9494084047327621,0.9225240168636395,-0.026884387869122617,HARM,1,0,6981,715,29,6674,785,336
SegFormer_B0,560,Case13,10,0.4493468099850297,0.9117476851851852,0.9132172423636883,0.001469557178503056,NEUTRAL,0,0,6302,850,370,6398,942,274
SegFormer_B0,561,Case13,11,0.4592101749564241,0.9340374282008523,0.9055659787367104,-0.02847144946414193,HARM,1,0,5041,602,110,5068,974,83
SegFormer_B0,562,Case13,12,0.3700185290697765,0.868801652892562,0.8347134812851937,-0.03408817160736821,HARM,1,0,2523,642,120,2520,875,123
SegFormer_B0,563,Case13,13,0.2942538395574358,0.6576028622540251,0.6843519140362659,0.02674905178224085,BENEFIT,0,1,919,550,407,1019,633,307
SegFormer_B0,564,Case13,14,0.3825904537294686,0.0,0.0,0.0,NEUTRAL,0,0,0,71,0,0,737,0
SegFormer_B0,565,Case14,0,0.6627013213949784,1.0,1.0,0.0,NEUTRAL,0,0,0,0,0,0,0,0
SegFormer_B0,566,Case14,1,0.1670366200217384,0.0,0.0,0.0,NEUTRAL,0,0,0,597,0,0,866,0
SegFormer_B0,567,Case14,2,0.3274346418749805,0.6400850611376927,0.2969004893964111,-0.3431845717412816,HARM,1,0,602,661,16,364,1470,254
SegFormer_B0,568,Case14,3,0.2981208901236087,0.8063694267515924,0.8136498516320475,0.007280424880455105,NEUTRAL,0,0,1266,458,150,1371,583,45
SegFormer_B0,569,Case14,4,0.3588227736921329,0.9243115656963021,0.9475916388973038,0.023280073201001672,BENEFIT,0,1,2937,57,424,3128,113,233
SegFormer_B0,570,Case14,5,0.3529697000344602,0.8975741239892183,0.927905604719764,0.0303314807305457,BENEFIT,0,1,3663,49,787,3932,93,518
SegFormer_B0,571,Case14,6,0.243629027934339,0.9143830314290138,0.9204778936154022,0.006094862186388439,NEUTRAL,0,0,5906,88,1018,6048,169,876
SegFormer_B0,572,Case14,7,0.2236957423165818,0.9154080221300138,0.9311453960638936,0.01573737393387975,NEUTRAL,0,0,8273,0,1529,8540,1,1262
SegFormer_B0,573,Case14,8,0.2011880860556217,0.9544768266459258,0.9499025252754227,-0.0045743013705030755,NEUTRAL,0,0,10431,221,774,10476,376,729
SegFormer_B0,574,Case14,9,0.2819964015025349,0.9695427558022978,0.9749695678636641,0.005426812061366304,NEUTRAL,0,0,12574,22,768,12815,131,527
SegFormer_B0,575,Case14,10,0.3457228123208873,0.9646244166792112,0.9421736258897776,-0.022450790789433572,HARM,1,0,12816,864,76,12839,1523,53
SegFormer_B0,576,Case14,11,0.3564028587883036,0.9384692346173087,0.9283566248009906,-0.010112609816318119,NEUTRAL,0,0,13132,1636,86,13120,1927,98
SegFormer_B0,577,Case14,12,0.2944957493279867,0.9694721614303201,0.9547148920465031,-0.014757269383817051,NEUTRAL,0,0,13068,486,337,12934,756,471
SegFormer_B0,578,Case14,13,0.3596145309540842,0.9606688913051629,0.9288905717531238,-0.031778319552039025,HARM,1,0,12811,534,515,12266,818,1060
SegFormer_B0,579,Case14,14,0.5611490169434918,0.8657700829597568,0.849709213345577,-0.01606086961417974,NEUTRAL,0,0,8401,2605,0,8328,2873,73
SegFormer_B0,580,Case14,15,0.5638747051178584,0.8230055658627087,0.8098331422748695,-0.01317242358783921,NEUTRAL,0,0,6654,2805,57,6358,2633,353
SegFormer_B0,581,Case14,16,0.3838403652399272,0.8073641670408621,0.7781011781011781,-0.029262988939684043,HARM,1,0,2697,1017,270,2807,1441,160
SegFormer_B0,582,Case14,17,0.3879189854918937,0.5936675461741425,0.5690200210748156,-0.024647525099326884,HARM,1,0,1350,1848,0,1350,2045,0
SegFormer_B0,583,Case14,18,0.2246303593843746,0.0,0.0,0.0,NEUTRAL,0,0,0,1086,0,0,1393,0
SegFormer_B0,584,Case14,19,0.7084103604419311,1.0,1.0,0.0,NEUTRAL,0,0,0,0,0,0,0,0
SegFormer_B0,585,Case15,0,0.6993742358495945,1.0,1.0,0.0,NEUTRAL,0,0,0,0,0,0,0,0
SegFormer_B0,586,Case15,1,0.1034239840005008,0.0,1.0,1.0,BENEFIT,0,1,0,27,0,0,0,0
SegFormer_B0,587,Case15,2,0.7250598433249643,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,6,0
SegFormer_B0,588,Case15,3,0.2927645295860829,0.0,0.0,0.0,NEUTRAL,0,0,0,865,0,0,1040,0
SegFormer_B0,589,Case15,4,0.2139283529917744,0.0,0.0,0.0,NEUTRAL,0,0,0,1384,0,0,1556,0
SegFormer_B0,590,Case15,5,0.2542411274087423,0.0,0.0,0.0,NEUTRAL,0,0,0,1198,0,0,1277,0
SegFormer_B0,591,Case15,6,0.568606795835864,0.8791652642208011,0.8113967172499226,-0.06776854697087853,HARM,1,0,1306,355,4,1310,609,0
SegFormer_B0,592,Case15,7,0.6884877729091581,0.9490089272204569,0.9458689458689459,-0.0031399813515110564,NEUTRAL,0,0,3136,204,133,3154,246,115
SegFormer_B0,593,Case15,8,0.4462100431390084,0.938528860179204,0.9312519383851959,-0.007276921794008073,NEUTRAL,0,0,4504,590,0,4504,665,0
SegFormer_B0,594,Case15,9,0.2904490704572274,0.9477437937182828,0.9378400435255713,-0.009903750192711502,NEUTRAL,0,0,6910,735,27,6895,872,42
SegFormer_B0,595,Case15,10,0.2590590326621573,0.9748760514734555,0.9680350119106975,-0.0068410395627579446,NEUTRAL,0,0,8750,302,149,8737,415,162
SegFormer_B0,596,Case15,11,0.2683820290972512,0.9652747252747252,0.9578327902339381,-0.007441935040787162,NEUTRAL,0,0,9882,600,111,9847,721,146
SegFormer_B0,597,Case15,12,0.2594625798098268,0.9713171818434976,0.9658261753024845,-0.005491006541013088,NEUTRAL,0,0,10464,474,144,10457,589,151
SegFormer_B0,598,Case15,13,0.2332258066414788,0.9561649126194844,0.9457963546139899,-0.010368558005494521,NEUTRAL,0,0,9903,887,21,9911,1123,13
SegFormer_B0,599,Case15,14,0.4532654261586099,0.7355651938194633,0.7147372580007902,-0.020827935818673038,HARM,1,0,5427,3902,0,5427,4332,0
SegFormer_B0,600,Case15,15,0.5308702495423808,0.9387407827566647,0.9353169469598965,-0.003423835796768193,NEUTRAL,0,0,4965,518,130,5061,666,34
SegFormer_B0,601,Case15,16,0.4659990649528737,0.8025644380478869,0.7541185148758298,-0.04844592317205709,HARM,1,0,3067,1509,0,3067,2000,0
SegFormer_B0,602,Case15,17,0.637277157389988,0.6960032297133629,0.6658959537572254,-0.03010727595613749,HARM,1,0,1724,1497,9,1728,1729,5
SegFormer_B0,603,Case15,18,0.4940572457634454,0.64,0.5828497743391361,-0.05715022566086392,HARM,1,0,896,1000,8,904,1294,0
SegFormer_B0,604,Case15,19,0.2639721882063341,0.0,0.0,0.0,NEUTRAL,0,0,0,207,0,0,304,0
SegFormer_B0,605,Case16,0,0.687366986301018,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,81,0
SegFormer_B0,606,Case16,1,0.7054240107088351,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,9,0
SegFormer_B0,607,Case16,2,0.6927766509408081,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,86,0
SegFormer_B0,608,Case16,3,0.6885792777686955,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,585,0
SegFormer_B0,609,Case16,4,0.7043558659849993,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,152,0
SegFormer_B0,610,Case16,5,0.2504905928425487,0.0,0.0,0.0,NEUTRAL,0,0,0,1388,0,0,119,0
SegFormer_B0,611,Case16,6,0.3431914228767596,0.7085643869377696,0.5811467444120505,-0.12741764252571908,HARM,1,0,1150,91,855,897,185,1108
SegFormer_B0,612,Case16,7,0.2698985021768565,0.8602679792179382,0.7891702180997744,-0.0710977611181638,HARM,1,0,1573,510,1,1574,841,0
SegFormer_B0,613,Case16,8,0.3899483910910634,0.874745605920444,0.4310880829015544,-0.4436575230188896,HARM,1,0,2364,50,627,832,37,2159
SegFormer_B0,614,Case16,9,0.3411278478633981,0.9250699554357965,0.9190525231719876,-0.006017432263808908,NEUTRAL,0,0,4463,40,683,4462,102,684
SegFormer_B0,615,Case16,10,0.3632206948710247,0.9520212617149252,0.9017902442559976,-0.05023101745892755,HARM,1,0,6806,293,393,6221,377,978
SegFormer_B0,616,Case16,11,0.3330895524733568,0.9746776084407972,0.9420742699194808,-0.03260333852131636,HARM,1,0,8314,174,258,7839,231,733
SegFormer_B0,617,Case16,12,0.4276569011439365,0.9236893806224796,0.9132168046611469,-0.010472575961332775,NEUTRAL,0,0,8933,44,1432,8934,267,1431
SegFormer_B0,618,Case16,13,0.3577069693909504,0.9277083333333334,0.9320388349514563,0.004330501618122984,NEUTRAL,0,0,8906,352,1036,9264,673,678
SegFormer_B0,619,Case16,14,0.5071086764426996,0.9504484304932735,0.9160854168902243,-0.034363013603049275,HARM,1,0,8478,746,138,8537,1485,79
SegFormer_B0,620,Case16,15,0.558277294647199,0.8440642353294312,0.8739923015469533,0.029928066217522087,BENEFIT,0,1,5624,602,1476,6017,652,1083
SegFormer_B0,621,Case16,16,0.5391907288805715,0.8871874626151454,0.7684831655675113,-0.11870429704763408,HARM,1,0,3708,738,205,3321,1409,592
SegFormer_B0,622,Case16,17,0.4517933931163109,0.8851320754716981,0.8568211068211068,-0.02831096865059135,HARM,1,0,2932,540,221,2663,400,490
SegFormer_B0,623,Case16,18,0.6396635910539099,0.830071020266759,0.6104792851340374,-0.21959173513272168,HARM,1,0,2396,219,762,1503,263,1655
SegFormer_B0,624,Case16,19,0.5472554589318765,0.0,0.0,0.0,NEUTRAL,0,0,0,259,0,0,336,0
SegFormer_B0,625,Case17,0,0.6973332983299644,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,61,0
SegFormer_B0,626,Case17,1,0.428573917574754,0.0,1.0,1.0,BENEFIT,0,1,0,51,0,0,0,0
SegFormer_B0,627,Case17,2,0.6934855943015438,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,195,0
SegFormer_B0,628,Case17,3,0.6642295626658644,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,522,0
SegFormer_B0,629,Case17,4,0.6617945457086715,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,115,0
SegFormer_B0,630,Case17,5,0.6998887845142201,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,616,0
SegFormer_B0,631,Case17,6,0.7319219177480351,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,595,0
SegFormer_B0,632,Case17,7,0.0183756272951535,0.0,0.0,0.0,NEUTRAL,0,0,0,19,0,0,189,0
SegFormer_B0,633,Case17,8,0.2430908383129577,0.0,0.0,0.0,NEUTRAL,0,0,0,1167,0,0,1007,0
SegFormer_B0,634,Case17,9,0.9184322354712966,0.5668217054263566,0.5633251833740831,-0.0034965220522734652,NEUTRAL,0,0,914,1331,66,576,489,404
SegFormer_B0,635,Case17,10,0.7345088732889908,0.6810717372515125,0.48970873786407765,-0.19136299938743484,HARM,1,0,1182,1009,98,1261,2609,19
SegFormer_B0,636,Case17,11,0.5665974579221031,0.8586984703137153,0.7868045297882816,-0.07189394052543363,HARM,1,0,1656,438,107,1598,701,165
SegFormer_B0,637,Case17,12,0.391092302055654,0.8761178327196213,0.8405343603321699,-0.03558347238745141,HARM,1,0,3331,732,210,3492,1276,49
SegFormer_B0,638,Case17,13,0.3401621705977839,0.8974770858924691,0.8047097036134795,-0.09276738227898962,HARM,1,0,4749,705,380,4955,2231,174
SegFormer_B0,639,Case17,14,0.4568493636634659,0.9459783913565426,0.9243780277526891,-0.021600363603853534,HARM,1,0,5516,365,265,5629,769,152
SegFormer_B0,640,Case17,15,0.9733140936520506,0.4488131806757889,0.563573883161512,0.11476070248572312,BENEFIT,0,1,4018,9869,0,4018,6223,0
SegFormer_B0,641,Case17,16,0.7464061517254517,0.7566990751719231,0.7997562461913468,0.043057171019423635,BENEFIT,0,1,3191,1918,134,3281,1599,44
SegFormer_B0,642,Case17,17,0.5168894599599365,0.0,0.0,0.0,NEUTRAL,0,0,0,1573,0,0,2000,0
SegFormer_B0,643,Case17,18,0.407970590717824,0.0,0.0,0.0,NEUTRAL,0,0,0,1208,0,0,72,0
SegFormer_B0,644,Case17,19,0.7247809909415076,1.0,1.0,0.0,NEUTRAL,0,0,0,0,0,0,0,0
SegFormer_B0,645,Case18,0,0.653004070810863,0.0,0.0,0.0,NEUTRAL,0,0,0,1312,0,0,1768,0
SegFormer_B0,646,Case18,1,0.5332609390720465,0.8269055572426359,0.8683425649765658,0.04143700773392989,BENEFIT,0,1,2723,254,886,3057,375,552
SegFormer_B0,647,Case18,2,0.790968067159458,0.7518152600880847,0.8813465783664459,0.12953131827836117,BENEFIT,0,1,6316,3635,535,6388,1257,463
SegFormer_B0,648,Case18,3,0.2933751291836899,0.9415695920545784,0.9423139497048296,0.0007443576502512705,NEUTRAL,0,0,10144,1118,141,10136,1092,149
SegFormer_B0,649,Case18,4,0.5465074235246893,0.9530954167113207,0.962822706914758,0.009727290203437322,NEUTRAL,0,0,13340,1245,68,13221,834,187
SegFormer_B0,650,Case18,5,0.5454882780082903,0.9499675113710201,0.9541657111031026,0.004198199732082464,NEUTRAL,0,0,14620,1443,97,14562,1244,155
SegFormer_B0,651,Case18,6,0.5466556132907273,0.9215927311598076,0.918783638320775,-0.002809092839032523,NEUTRAL,0,0,17243,2671,263,17071,2583,435
SegFormer_B0,652,Case18,7,0.5113922445469008,0.9610560016795255,0.9612043698374634,0.0001483681579378393,NEUTRAL,0,0,18311,1152,332,18037,850,606
SegFormer_B0,653,Case18,8,0.3454194266249505,0.9593078133193498,0.9469998408403629,-0.01230797247898685,NEUTRAL,0,0,18294,872,680,17850,874,1124
SegFormer_B0,654,Case18,9,0.380813258499114,0.9679160257967026,0.9605884879725086,-0.00732753782419393,NEUTRAL,0,0,17935,614,575,17890,848,620
SegFormer_B0,655,Case18,10,0.3914089294506438,0.9592485074218108,0.9583175239850399,-0.0009309834367708936,NEUTRAL,0,0,17513,639,849,17680,856,682
SegFormer_B0,656,Case18,11,0.4900558602755135,0.8949987076764022,0.8929468599033816,-0.0020518477730205875,NEUTRAL,0,0,13851,0,3250,13863,86,3238
SegFormer_B0,657,Case18,12,0.4703949607679318,0.908320123861835,0.9040162389444686,-0.004303884917366441,NEUTRAL,0,0,12320,127,2360,12470,438,2210
SegFormer_B0,658,Case18,13,0.5943571211707607,0.9108572059391732,0.921032974068936,0.010175768129762841,NEUTRAL,0,0,8251,249,1366,8631,494,986
SegFormer_B0,659,Case18,14,0.6227102108129581,0.9416542574793556,0.8913298364702252,-0.05032442100913037,HARM,1,0,6956,368,494,7222,1533,228
SegFormer_B0,660,Case18,15,0.4896944323187182,0.9268244380631746,0.9376265304155018,0.010802092352327208,NEUTRAL,0,0,4680,176,563,4863,267,380
SegFormer_B0,661,Case18,16,0.5198231934408093,0.9102999434069043,0.9188605373295531,0.00856059392264874,NEUTRAL,0,0,3217,89,545,3403,242,359
SegFormer_B0,662,Case19,0,0.6671186530421959,1.0,1.0,0.0,NEUTRAL,0,0,0,0,0,0,0,0
SegFormer_B0,663,Case19,1,0.6961525805319144,1.0,1.0,0.0,NEUTRAL,0,0,0,0,0,0,0,0
SegFormer_B0,664,Case19,2,0.7064783548239026,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,36,0
SegFormer_B0,665,Case19,3,0.7063319660276007,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,25,0
SegFormer_B0,666,Case19,4,0.2442214163683229,0.0,0.0,0.0,NEUTRAL,0,0,0,906,1301,0,883,1301
